#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
372500,1489.9999999924137,-3625777.044293223,-3089285.606226282,299.780658501725,50.3,4:03:23
375000,1499.9999999921772,-3630689.323557945,-3093333.592898264,300.26360787277804,50.3,4:03:06
377500,1509.9999999919407,-3625327.688411733,-3085058.8252603607,301.8914078984574,50.3,4:02:48
380000,1519.9999999917043,-3630255.9963644333,-3094101.7532021925,299.5922407500109,50.3,4:02:31
382500,1529.9999999914678,-3626346.524959812,-3087536.718978436,301.0761160071471,50.4,4:02:14
385000,1539.9999999912313,-3624939.792680053,-3086298.090841839,300.9821827825733,50.4,4:01:57
387500,1549.9999999909949,-3628429.228390444,-3088640.5129054133,301.62311100985704,50.4,4:01:39
390000,1559.9999999907584,-3629120.2073115,-3089032.9479385642,301.7899313483705,50.3,4:01:23
392500,1569.999999990522,-3627557.737065131,-3088713.2089159004,301.09551805833655,50.4,4:01:05
395000,1579.9999999902855,-3624328.330841657,-3086670.050242335,300.43266671267673,50.4,4:00:48
397500,1589.999999990049,-3628225.7083201297,-3087400.870229166,302.2020755469507,50.4,4:00:30
400000,1599.9999999898125,-3624017.555924101,-3086005.3495709808,300.63043332739977,50.4,4:00:13
402500,1609.999999989576,-3630208.4573397655,-3092025.5631489,300.72581026870193,50.4,3:59:55
405000,1619.9999999893396,-3628854.4526192583,-3091668.3403881183,300.1688284958969,50.4,3:59:39
407500,1629.9999999891031,-3632452.695768144,-3094190.421494502,300.770166267322,50.4,3:59:22
410000,1639.9999999888666,-3629352.435938731,-3091081.550959181,300.7749777571316,50.4,3:59:05
412500,1649.9999999886302,-3634135.438983407,-3096007.9631873406,300.6948435808719,50.3,3:58:48
415000,1659.9999999883937,-3627135.6143824235,-3089089.5392298885,300.6493585334157,50.4,3:58:31
417500,1669.9999999881572,-3626794.886803016,-3089303.3348094076,300.3395021108483,50.3,3:58:14
420000,1679.9999999879208,-3624899.157009447,-3085329.627211912,301.5006344425359,50.3,3:57:57
422500,1689.9999999876843,-3627187.004433889,-3087242.417638719,301.7102087726162,50.3,3:57:39
425000,1699.9999999874478,-3626629.6872511953,-3086495.100186745,301.81637711343,50.4,3:57:22
427500,1709.9999999872114,-3628909.8398107886,-3092161.935829139,299.92396651251397,50.4,3:57:05
430000,1719.999999986975,-3630927.777137665,-3091745.961849291,301.2839873488084,50.4,3:56:48
432500,1729.9999999867384,-3626689.1011563484,-3089686.901598989,300.0660617813873,50.3,3:56:31
435000,1739.999999986502,-3625578.214882357,-3085605.256124094,301.72606245671153,50.3,3:56:15
437500,1749.9999999862655,-3628292.303704895,-3090835.708193908,300.3199691292656,50.3,3:55:58
440000,1759.999999986029,-3630428.5417793337,-3091482.0859977673,301.15247317555406,50.3,3:55:41
442500,1769.9999999857926,-3626674.818790201,-3089587.0421964275,300.1138805134461,50.3,3:55:25
445000,1779.999999985556,-3625973.4350459613,-3086373.9675219143,301.517363043835,50.3,3:55:07
447500,1789.9999999853196,-3627573.175240485,-3087825.8419940206,301.5999874446938,50.3,3:54:50
450000,1799.9999999850832,-3634066.697974749,-3095972.8297798876,300.67606432717827,50.3,3:54:33
452500,1809.9999999848467,-3626993.592552189,-3086811.8988776933,301.84269934259737,50.3,3:54:16
455000,1819.9999999846102,-3627959.9455143623,-3088073.6270859363,301.67764957760784,50.3,3:53:59
457500,1829.9999999843737,-3627076.662558878,-3087799.3092901,301.3373720566438,50.3,3:53:41
460000,1839.9999999841373,-3629542.9282397013,-3092149.2203502865,300.28482878727897,50.3,3:53:25
462500,1849.9999999839008,-3625895.464374382,-3089027.324593286,299.9911518664187,50.3,3:53:07
465000,1859.9999999836643,-3629650.532825632,-3091644.720398203,300.6268605299271,50.3,3:52:50
467500,1869.9999999834279,-3631198.255557228,-3091832.623339968,301.38670056299065,50.3,3:52:34
470000,1879.9999999831914,-3627471.6722269766,-3087167.935998002,301.91089427498787,50.3,3:52:18
472500,1889.999999982955,-3629839.8769263327,-3092524.6794476975,300.240958743933,50.3,3:52:01
475000,1899.9999999827185,-3629216.320380347,-3090219.267730764,301.1807456908931,50.3,3:51:44
477500,1909.999999982482,-3631791.655391477,-3091775.936530554,301.74995594470323,50.3,3:51:27
480000,1919.9999999822455,-3625634.252391614,-3086373.7231967025,301.3279711015035,50.3,3:51:09
482500,1929.999999982009,-3626108.98148611,-3089005.698904556,300.1225449485101,50.3,3:50:52
485000,1939.9999999817726,-3632378.4808488004,-3092652.1011479916,301.5882790235171,50.3,3:50:36
487500,1949.9999999815361,-3629544.006453747,-3091588.6782395667,300.59865096381316,50.3,3:50:19
490000,1959.9999999812997,-3628158.355468774,-3088746.3688660725,301.4126024641324,50.3,3:50:03
492500,1969.9999999810632,-3626958.969947681,-3086673.4554929333,301.9007123129112,50.3,3:49:45
495000,1979.9999999808267,-3627173.0100079235,-3089407.4085229123,300.4926354717287,50.3,3:49:29
497500,1989.9999999805902,-3627185.8672660682,-3088546.8284607097,300.9806947332096,50.3,3:49:12
500000,1999.9999999803538,-3628986.0025472995,-3090114.205179684,301.11075555080026,50.3,3:48:54
502500,2009.9999999801173,-3628214.910498511,-3091543.036948746,299.88148223164876,50.3,3:48:36
505000,2019.9999999798808,-3630563.5608975794,-3093934.351920925,299.8576421236539,50.3,3:48:20
507500,2029.9999999796444,-3625945.2927977126,-3086662.4604997365,301.3404336283009,50.3,3:48:03
510000,2039.999999979408,-3625657.6028433386,-3088951.546282662,299.90058301274894,50.3,3:47:47
512500,2049.9999999791717,-3628441.3356737215,-3088199.9165712614,301.8760727142006,50.3,3:47:29
515000,2059.999999978935,-3628353.6836730987,-3090415.6894294084,300.5889650886636,50.3,3:47:11
517500,2069.9999999786987,-3627166.6570396814,-3087245.587228496,301.69706795350027,50.3,3:46:54
520000,2079.9999999784623,-3627385.7707838044,-3089117.4709359044,300.77353323739976,50.3,3:46:37
522500,2089.999999978226,-3628641.20650821,-3090750.2327069463,300.56269100823357,50.3,3:46:20
525000,2099.9999999779893,-3630500.908289952,-3092773.0156519054,300.4715645241383,50.3,3:46:03
527500,2109.999999977753,-3626163.2578472327,-3087075.1147824693,301.23164518845914,50.3,3:45:46
530000,2119.9999999775164,-3627668.83943324,-3088104.969148997,301.497472019986,50.3,3:45:29
532500,2129.99999997728,-3627062.4955646247,-3086536.228392951,302.0352401038414,50.3,3:45:11
535000,2139.9999999770434,-3631440.7919686995,-3092492.6693201037,301.1534045874278,50.3,3:44:54
537500,2149.999999976807,-3629539.663847482,-3091066.7011930346,300.8878947100425,50.3,3:44:37
540000,2159.9999999765705,-3628939.741480466,-3090174.7142593735,301.0510945337515,50.3,3:44:20
542500,2169.999999976334,-3630497.106189847,-3093483.251287873,300.07257455425855,50.3,3:44:03
545000,2179.9999999760976,-3630678.7999805156,-3092011.5612621726,300.9964522791541,50.3,3:43:46
547500,2189.999999975861,-3628851.6909500696,-3090011.3340910305,301.0931872250154,50.3,3:43:29
550000,2199.9999999756246,-3629181.244765479,-3090120.9221089133,301.2160997021801,50.3,3:43:12
552500,2209.999999975388,-3628461.917878581,-3089066.0290172487,301.4036073690282,50.3,3:42:54
555000,2219.9999999751517,-3628140.7659101207,-3088086.275547459,301.77162068247486,50.3,3:42:38
557500,2229.999999974915,-3626607.974606,-3088251.908212159,300.822575423481,50.3,3:42:20
560000,2239.9999999746788,-3628857.3006030954,-3090939.6972850384,300.57757104827425,50.3,3:42:03
562500,2249.9999999744423,-3626859.2063098494,-3088340.1726053315,300.91363828905986,50.3,3:41:46
565000,2259.999999974206,-3626397.832946947,-3089765.0644710828,299.85963110044145,50.3,3:41:29
567500,2269.9999999739694,-3628626.336010283,-3089732.561137392,301.12303614008096,50.3,3:41:12
570000,2279.999999973733,-3627862.4281502515,-3089133.559421994,301.0308898929625,50.3,3:40:55
572500,2289.9999999734964,-3628965.4832356013,-3091801.2400877085,300.15660849067126,50.3,3:40:38
575000,2299.99999997326,-3626687.579658989,-3088232.532564334,300.87788385445197,50.3,3:40:21
577500,2309.9999999730235,-3626972.298518073,-3087895.093234681,301.22553337554,50.3,3:40:03
580000,2319.999999972787,-3626247.8046119213,-3087869.0642999387,300.8352451543079,50.3,3:39:46
582500,2329.9999999725505,-3631742.965772221,-3093560.1521218633,300.72576526428094,50.3,3:39:29
585000,2339.999999972314,-3628473.4417358413,-3091947.9704972026,299.799675555677,50.3,3:39:12
587500,2349.9999999720776,-3627565.1102721896,-3088582.567698975,301.17263775115725,50.3,3:38:54
590000,2359.999999971841,-3627056.2866278756,-3088049.605356953,301.18612597143624,50.3,3:38:37
592500,2369.9999999716047,-3627897.2258635517,-3087956.524219868,301.7080378278663,50.3,3:38:20
595000,2379.999999971368,-3629944.262711942,-3094148.484975562,299.39193745756364,50.3,3:38:03
597500,2389.9999999711317,-3626711.769091418,-3088534.549940765,300.7226391700202,50.3,3:37:46
600000,2399.9999999708953,-3627334.219366474,-3087434.2094210787,301.6853001227645,50.3,3:37:29
602500,2409.999999970659,-3630776.312449198,-3092553.9397640834,300.7478700597123,50.3,3:37:12
605000,2419.9999999704223,-3629926.557545414,-3092991.87323742,300.0283356137777,50.3,3:36:54
607500,2429.999999970186,-3627185.5741070285,-3088408.748873051,301.0576870267921,50.3,3:36:38
610000,2439.9999999699494,-3628362.1075883154,-3088995.48869388,301.3872518984126,50.3,3:36:20
612500,2449.999999969713,-3628774.4648034927,-3089658.3447648147,301.2472781605215,50.3,3:36:03
615000,2459.9999999694764,-3627016.6962600574,-3086569.151586382,301.9912515504101,50.3,3:35:46
617500,2469.99999996924,-3629614.1370323244,-3088439.4633014593,302.39755668803826,50.3,3:35:29
620000,2479.9999999690035,-3630219.562894717,-3090572.654457881,301.54387207467266,50.3,3:35:12
